例如，我们会使用加密技术提高个人信息的安全性，在您的浏览器与服务器之间交换数据时受SSL协议加密保护，我们提供HTTPS协议安全浏览方式,PC5,CR15
我们会使用受信赖的保护机制防止个人信息遭到恶意攻击,PC5,CR15
我们会部署访问控制机制，尽力确保只有授权人员才可访问个人信息,PC5,CR15
目前，我们的重要信息系统已经通过网络安全等级保护的测评和ISO27001、ISO27701认证,PC5,CR15
我们建立了行业内先进的以数据为核心、围绕数据生命周期进行的数据安全管理体系，从组织建设、制度设计、人员管理及产品技术的维度提升个人信息的安全性,PC5,CR15
我们通过培训课程和考试，不断加强员工对于保护个人信息重要性的认识,PC5,CR15
如发生个人信息安全事件，我们还将按照法律法规的要求向您告知安全事件的基本情况和可能的影响、我们已采取或将要采取的处置措施、您可自主防范和降低风险的建议、对您的补救措施,PC5,CR17
我们将以短信、电话、推送通知及其他合理渠道告知您，难以逐一告知的，我们会采取合理、有效的方式发布公告,PC5,CR17
2.在我们提供服务时，用于身份验证、客户服务、安全防范、诈骗监测，确保我们向您提供的服务的安全性；,PC5,CR11
2、注册成为钉钉学生号个人用户,PC5,CR11
注册成为钉钉用户后，学生及家长可以自主完善学生昵称、头像、性别、生日、所在地区基本信息,PC5,CR13
为注册成为钉钉企业/组织用户，以实现企业组织的数字化转型升级，您需要提供您的企业/组织名称创建钉钉企业/组织账号，否则您将不能基于企业组织管理行为使用钉钉服务,PC5,CR11#CR13
如您作为企业法定代表人，需要认证加入您作为法定代表人的钉钉企业/组织，您需向我们提供企业的营业执照/组织机构代码证、法定代表人身份证信息，以便我们为您添加至相关钉钉企业组织的组织架构,PC5,CR11#CR13
3、在线文档协同,PC5,CR11
上述地理位置信息是敏感个人信息，如您拒绝提供，则将无法使用我们的定位和导航服务,PC5,CR13#CR16
紧急联系人姓名、紧急联系人电话号码（如有）为他人的个人敏感信息，请您在获得他人同意、授权后，再讲此类信息与我们即第三方服务商共享；,PC5,CR13#CR16
请注意，手持身份证所拍摄的身份证照片、身份证正面、反面照片是个人敏感信息,PC5,CR13#CR16
请注意，手持身份证所拍摄的照片是个人敏感信息,PC5,CR13#CR16
上述地理位置信息是敏感个人信息，如果您决定关闭该部分功能，将无法为您提供基于位置的精准推送服务,PC5,CR13#CR16
上述信息是个人敏感信息，如您不提供，不会影响您使用我们的其他功能，但我们将无法为您进行实物奖品的配送,PC5,CR16
一般情况下，我们只会在为实现服务目的所必需的最短时间内或法律法规规定的条件下存储您的个人信息,PC5,CR14
如果您选择提供真实姓名、性别、出生年月日、居住地个人信息，我们可以为您提供更加个性化的会员服务,PC5,CR11#CR13
关于您的健康数据：在创建健康档案的基础上，您可以选择向我们提供血压（舒张压和收缩压）、血糖（含检测时间）、体温、体重信息、上床时间、睡着时间、起床时间、睡醒时间、睡眠状况及睡眠影响因素，以便我们向您提供个性化的健康智能关爱及健康管理建议,PC5,CR11#CR13
当您进行通勤设置时，您需要输入您的家庭住址和公司位置，并设置出行偏好、通勤偏好、通勤时段、收藏路线，以便于我们为您简化操作，根据上述信息及时为您提供实时的路况信息,PC5,CR11#CR13
当您打开我们的应用并最小化运行（后台状态）时，此时您仍在运行我们的应用，我们会收集您的唯一设备标识符（ICCID、IMSI、IMEI），以便在您最大化运行我们的应用时，继续向您提供稳定的腾讯地图服务，提高您使用我们app的安全性，保障用户体验的流畅性,PC5,CR11#CR13
您可以通过百度地图搜索路况信息、商家信息、定位您所在的位置，进行路径规划、导航您想去的地址，搜索周边的服务等（以下统称“百度地图产品或服务”）,PC5,CR11
1.1.搜索、浏览,PC5,CR11
为了履行法律法规规定的网络安全保障义务、互联网信息内容管理责任以及为您展示相关程度更高及您可能感兴趣的内容，我们的服务器会依法自动记录您的活动信息，包括以下：,PC5,CR11
您输入的搜索关键词信息,PC5,CR13
您输入的驾车/新能源/货车/打车/摩托车/公共交通/步行/骑行/智行/火车/客车/飞机起终点关键词信息以及搜索路线,PC5,CR13
您输入的通勤、常用地址、行程信息、设置的常用功能信息,PC5,CR13
您的设备信息,PC5,CR13
您的其他日志信息,PC5,CR13
我们还可能将前述信息用于为您带来更便捷的搜索服务并不断完善百度地图产品及服务,PC5,CR13
1.2.注册、登录帐号,PC5,CR11
您可以通过手机号创建百度通用帐号，并且您可以完善您的帐号信息,PC5,CR11#CR13
当注册、登录百度通用帐号时，您需向我们提供您的手机号码,PC5,CR11#CR13
您可以选择设置帐号名称、头像、登录密码、帐号绑定邮箱,PC5,CR13
此时，您将授权百度地图获取您在该第三方帐号注册的公开信息（包括您的昵称、头像及您授权的其他信息）,PC5,CR13
为了满足法律法规的强制性要求、出于提供产品或服务所必需或者基于您对增强帐号保护级别的需求，在您使用百度地图某些服务时或您有进一步需求时，您需提供您的真实姓名、身份证号、人脸信息完成帐号实名认证,PC5,CR11#CR13
为了验证您提供信息的准确性和完整性，或保障您的帐号安全，我们可能会将您向百度提供的实名信息与法律法规允许的机构或政府机关授权的机构所保存的您的对应信息进行比对核验,PC5,CR11#CR13
您可以自行选择是否通过“一键登录”方式登录百度地图，如您选择该登录方式，运营商将处理您的手机号码信息,PC5,CR11#CR13
当您通过百度账号登陆百度地图后，经您授权同意，您在百度地图的检索历史、收藏夹信息、常用地址信息、历史行程记录、车辆信息（如：车牌号码、车辆类型、动力类型、购车年月、车型信息），会同步到百度云端，以实现百度同一账号不同设备端（包括但不限于百度地图手机版、百度地图汽车版）的信息同步,PC5,CR11#CR13
1.3.发布与互动,PC5,CR11
当您发布评论和问答时，我们将收集您发布的评论、提问、回答内容以及上传的图片、音视频，并展示您的昵称、头像、发布内容和信息，或为您推荐相关的内容发布者,PC5,CR11#CR13
您使用发布图片、音视频功能时，我们会申请您设备系统的相机、照片、录音权限,PC5,CR11#CR13
当您发布导航路况聊天信息/上报导航问题/发布事故评论/发布货车路线互助聊天信息时，我们将收集聊天文本、表情、图片、视频、分享路线等信息，并展示您的昵称、头像、发布内容和信息，或为您推荐相关的内容发布者,PC5,CR11#CR13
当您发布全景留言时，我们将收集您发布的全景留言信息，并展示您的昵称、头像、发布内容和信息，或为您推荐相关的内容发布者,PC5,CR11#CR13
当您进行信息分享或接收被分享的信息时，我们会通过读取剪切板中的口令、链接等内容以实现信息内容的跳转、分享,PC5,CR11#CR13
当您关注或分享帐号，或进行浏览、收藏、关注、评论、点赞及转发时，我们会收集您前述信息，并展示相应内容发布者的帐号发布的内容，或为您推荐您可能感兴趣的同类内容或内容发布者,PC5,CR11
您选择公开发布的信息原则上将对所有用户可见，如其中涉及您的个人信息甚至敏感个人信息，请您谨慎考虑,PC5,CR16
1.4.语音拨打电话,PC5,CR11
百度地图为您提供了语音拨打电话服务,PC5,CR11
若您使用语音拨打电话功能服务，我们会申请您设备系统的拨打电话、访问通讯录权限,PC5,CR11#CR13
在经您授权同意后，我们仅会收集您的通讯录联系人姓名信息，以提高语音指令的识别成功率,PC5,CR11#CR13
通讯录联系人姓名信息属于敏感个人信息，您可以随时通过取消系统授权百度地图访问,PC5,CR13#CR16
1.5.录制语音包,PC5,CR11
百度地图为您提供了录制语音包服务,PC5,CR11
若您使用录制语音包服务，我们会申请您设备系统的录音权限,PC5,CR11#CR13
在经您授权同意后，我们会收集您的语音信息，以用于语音包的合成,PC5,CR11#CR13
1.6.语音助手,PC5,CR11
百度地图为您提供了语音助手服务,PC5,CR11
若您使用语音助手功能服务，我们会申请您设备系统的录音权限,PC5,CR11#CR13
在经您授权同意后，我们会收集您的语音信息，以便百度地图语音助手完成语音识别、解析和语音指令的执行,PC5,CR11#CR13
1.7.足迹,PC5,CR11
百度地图为您提供了足迹服务,PC5,CR11
若您使用足迹服务，我们会申请您设备系统的定位权限,PC5,CR11#CR13
我们会收集您的位置信息，以用于记录您的出行地点、路线,PC5,CR11#CR13
位置信息属于敏感个人信息，您可以随时通过取消系统授权百度地图访问,PC5,CR13#CR16
1.8.停车助手,PC5,CR11
百度地图为您提供了停车助手平台服务,PC5,CR11
在停车助手平台服务中，您可以使用停车预约、停车缴费、寻车的功能,PC5,CR11
若您使用停车预约功能，基于服务需要，您需向我们提供您的手机号、车牌号、停车信息（包括您选择预约的停车场、停车时间、停车时长等，具体信息以页面展示为准），以便合作方停车场根据您的要求为您预约车位,PC5,CR11#CR13
若您使用停车缴费功能，基于服务需要，您需向我们提供您的车牌号，以便为您查询您的停车费用订单,PC5,CR11#CR13
若您使用寻车功能，基于服务需求，您需向我们提供您的车牌号，以便为您提供寻车服务，查找您的停车位置,PC5,CR11#CR13
1.9.车辆限行提示,PC5,CR11
百度地图为您提供了车辆限行提示服务,PC5,CR11
若您使用车辆限行服务，基于服务需要可能需要您提供您的车牌号、车辆、通行证信息，以便为您提供车辆限行提示服务,PC5,CR11#CR13
百度地图为您提供了通勤卡片服务、公交卡片服务,PC5,CR11
若您使用通勤卡片、公交卡片服务，我们会申请您设备系统的位置权限,PC5,CR11#CR13
在经您授权同意后，我们会收集您的位置信息，以便为您展示通勤路况及周边公交线路信息,PC5,CR11#CR13
位置信息属于敏感个人信息,PC5,CR13#CR16
1.11.打车,PC5,CR11
若您使用打车服务，我们会申请您设备系统的定位权限,PC5,CR11#CR13
位置信息属于敏感个人信息，您可以随时通过取消系统授权百度地图访问，停止我们对您的位置信息的收集,PC5,CR13#CR16
1.12.美食订座服务,PC5,CR11
当您使用美食订座服务，基于服务需要可能需要您提供用餐人姓名、性别、联系方式，以便为您提供接待及发送通知短信等服务,PC5,CR11#CR13
1.13.相机及AR服务,PC5,CR11
当您使用相机及AR相关服务，基于服务需要我们会申请您设备系统的摄像头权限、相册储存权限，以便为您提供扫码、识花、AR导览、周边探索、相机翻译等服务,PC5,CR11#CR13
1.14.新服务和功能运营及客服处理,PC5,CR11
如果您参加相关运营活动，我们可能会通过运营活动界面收集包括但不限于您的身份信息、联系方式、收货地址信息、交易帐号类信息，以便与您取得联系、向您发运营奖励等,PC5,CR11#CR13
如您需要进行运营活动的预约，我们可能会申请您设备系统的日历权限,PC5,CR11#CR13
当您参与货车相关的运营活动时，我们会申请您设备系统的摄像头权限，在经您授权同意后，需要您上传您的货车行驶证，以用于验证您参与活动的资格,PC5,CR11#CR13
当您参加地图的运营活动时，如您需要将活动的海报分享给好友，我们会申请您设备系统的存储权限，以便将活动海报图片存入您的相册,PC5,CR11#CR13
当您参加步数统计相关运营活动时，我们会申请获取您的运动与健身权限，在经您授权同意后，我们会收集您的每日步数信息，以帮助您完成步数统计、给您发放活动福利等,PC5,CR11#CR13
1.15.消息通知,PC5,CR11
在您使用百度地图基于位置提供的相关服务时，我们可能会收集和处理有关您的设备信息、位置信息、网络身份标识信息，以使得您不需要手动输入自身地理坐标就可使用下述相关服务,PC5,CR13
位置信息包括通过GNSS信息，WLAN接入点、蓝牙、基站以及其他传感器信息所获取的精确位置信息，也包括通过IP地址或其他网络信息获取的粗略地理位置信息,PC5,CR13
当您使用下述功能时，我们会请求精确地理位置权限授权，如您拒绝授权精确地理位置权限，我们不会根据精确位置信息向您提供上述服务,PC5,CR13
当您使用足迹服务时，为了向您提供出行地点和路线的记录，我们会收集您的位置信息,PC5,CR11#CR13
当您使用出行推荐、周边推荐服务时，为了向您提供个性化的内容推荐，我们会收集您的位置信息,PC5,CR11#CR12#CR13
当您使用公共交通/步行/骑行/智行/火车/客车/飞机服务时，为了向您提供路线规划、导航、车次查询等功能以及导航问题的分析复现，我们会收集您的位置信息,PC5,CR11#CR13
当您使用通知服务时，为了向您提供个性化的内容推荐服务，我们会收集您的位置信息,PC5,CR11#CR12#CR13
当您使用AR导览及周边探索服务时，为了向您提供AR导览及周边探索服务，我们会收集您的位置信息,PC5,CR11#CR13
当您使用签到服务时，为了向您推荐附近1000m的签到地点，我们会收集您的位置信息,PC5,CR11#CR13
1.17.保证服务安全、优化和改善服务目的,PC5,CR11
我们将在提供服务所需的期限内保存您的个人信息，但法律法规对保存期限另有规定、您同意留存更长的期限、保证服务的安全与质量、实现争议解决目的、技术上难以实现等情况下，在前述保存期限到期后，我们将依法、依约或在合理范围内延长保存期限,PC5,CR14
我们成立了专责团队负责研发和应用多种安全技术和程序等，我们会对安全管理负责人和关键安全岗位的人员进行安全背景审查，我们建立了完善的信息安全管理制度和内部安全事件处置机制等,PC5,CR15
我们会使用加密技术确保数据的保密性,PC5,CR15
我们会使用受信赖的保护机制防止数据遭到恶意攻击,PC5,CR15
我们会对员工进行数据安全的意识培养和安全能力的培训和考核，加强员工对于保护个人信息重要性的认识,PC5,CR15
我们会对处理个人信息的员工进行身份认证及权限控制，并会与接触您个人信息的员工、合作伙伴签署保密协议，明确岗位职责及行为准则，确保只有授权人员才可访问个人信息,PC5,CR15
若有违反保密协议的行为，会被立即终止与百度公司的合作关系，并会被追究相关法律责任，对接触个人信息人员在离岗时也提出了保密要求,PC5,CR15
在不幸发生个人信息安全事件后，我们将按照法律法规的要求，及时向您告知安全事件的基本情况和可能的影响、我们已采取或将要采取的处理措施、您可自主防范和降低的风险的建议、对您的补救措施等,PC5,CR17
我们将及时将事件相关情况以站内通知、短信通知、电话、邮件等您预留的联系方式告知您，难以逐一告知时我们会采取合理、有效的方式发布公告,PC5,CR17
在您注册为去哪儿会员时，需提供手机号、邮箱并设置密码用以创建去哪儿账号,PC5,CR11#CR13
前述信息属于敏感信息，如果您拒绝提供，可能无法正常使用我们的服务,PC5,CR16
在您实名认证时，需提供身份证信息、银行卡信息或第三方支付机构账号信息、银行预留手机号、面部信息以验证您的身份,PC5,CR11#CR13
前述信息属于敏感信息，如果您拒绝提供，可能无法正常使用我们的部分服务,PC5,CR16
在您预订、购买商品、服务时，可能需提供使用人的姓名、性别、国籍、证件信息、出生日期、手机号、邮箱、微信号信息,PC5,CR11#CR13
前述信息属于敏感信息，如果您拒绝提供，可能无法完成预订、购买,PC5,CR16
在您购买产品时需要使用邮寄（发票、商品）服务时、需提供收货人的姓名、手机号、固定电话、配送地址信息，以便于您的订单能够送达,PC5,CR11#CR13
前述信息属于敏感信息，如果您拒绝提供，可能无法完成送达,PC5,CR16
如果您需要开具纸质或电子发票，您还需提供包括发票抬头、邮箱在内的开票信息以及收件人、手机号、配送地址信息,PC5,CR11#CR13
前述信息属于敏感信息，如果您拒绝提供，可能无法开具发票,PC5,CR16
在您购买产品进行支付结算时，需提供银行卡卡号、有效期、银行预留手机号、持卡人姓名、持卡人身份证件、卡验证码信息,PC5,CR11#CR13
前述信息属于敏感信息，如果您拒绝提供，可能无法完成支付,PC5,CR16
当您联系我们的客服或相关提供服务的工作人员以获得我们的客户服务时，您还需要提供您的会员资料和订单信息来验证身份,PC5,CR11#CR13
其中可能涉及敏感信息，如果您拒绝提供，可能无法获得我们的客户服务,PC5,CR16
我们也可能了解您的旅行计划、风格和喜好，包括膳食要求、出行/入离境时间、座位选择、票务选择、保险选择以及去哪儿网提供其他服务所需要您提供的个人信息,PC5,CR13
当您使用我们平台上的金融类服务时，可能需向我们提供和允许我们收集更多信息（包括有效身份证件照片、脸部图像或视频、住址信息、学历信息、工作单位信息、有关收入、财产和信用的信息）,PC5,CR11#CR13
前述信息属于敏感信息，如果您拒绝提供，可能无法使用我们的金融类服务,PC5,CR16
当您使用我们的网约车服务时，需向我们提供和允许我们收集以下信息（包括姓名、昵称、手机号码、用户密码、身份信息、录音录像、通话记录、紧急联系人、位置信息、行程信息、航班号、日志信息、订单信息及交易状态、支付信息、提现记录、银行卡号及其绑定手机号、评价信息、设备信息、IP地址、手机充值记录）,PC5,CR11#CR13
前述信息属于敏感信息，如果您拒绝提供，可能无法使用或无法完整使用我们的网约车服务,PC5,CR16
日志信息，指您使用我们的服务时，系统会通过cookies、webbeacon或其他方式自动采集的信息，包括：设备信息或软件信息，包括设备属性信息（硬件型号、操作系统版本、设备配置、唯一设备标识符、国际移动设备身份码IMEI、网络设备硬件地址MAC、IOS系统的广告标识符IDFA），设备连接信息（浏览器的类型、电信运营商、使用的语言），设备状态信息（设备传感器数据，设备应用安装列表），日志信息（包括您在去哪儿搜索、查看的信息、服务故障信息、引荐网址、操作日志信息）,PC5,CR13
为准确识别您的身份，实现去哪儿网服务安全保障功能，我们将收集、使用您用于去哪儿网的电子设备的国际移动设备身份码IMEI、UUID,PC5,CR11#CR13
在使用我们服务时搜索或浏览的信息，您使用的网页或APP搜索词语、访问页面，以及您在使用我们服务时浏览或提供的其他信息,PC5,CR13
您通过我们的服务分享的内容所包含的信息，包括拍摄或上传的共享照片或评论，以及日期、时间,PC5,CR13
该信息属于敏感信息，您可以通过关闭定位功能，停止对您的地理位置信息的收集，但将无法使用我们提供的部分与位置信息相关的服务,PC5,CR16
（4）为向您提供更便捷、更优质、个性化的产品及/或服务，努力提升您的体验，我们在向您提供的以下服务中可能会获取您相应的权限，并在获取权限时提示告知,PC5,CR11
2、基于相机/摄像头的服务：您可在开启相机/摄像头权限后使用该功能进行扫码用于登录、购物、领取优惠信息，拍摄照片或视频用于评价、分享，以及特定场景下经您授权的人脸识别功能,PC5,CR11#CR13
3、基于相册（图片库/视频库）的图片/视频访问及上传的服务：您可在开启相册权限后使用该功能上传您的照片/图片/视频，以实现更换头像、发表评论/分享、拍照购物或与客服沟通提供证明功能,PC5,CR11#CR13
4、基于麦克风的语音技术相关服务：您可在开启麦克风权限后使用麦克风实现语音下单功能，或与客服联系或与客服机器人实现语音交互，或用于记录网约车服务过程，在这些功能中我们会收集您的录音内容以识别您的需求，或响应您的客服及争议处理需求,PC5,CR11#CR13
5、基于通讯录信息的服务：我们将在您开启通讯录权限后收集您的通讯录信息使您在购物时可以更便利地取用您通讯录内的联系人信息，无需再手动输入,PC5,CR11#CR13
此外，为提升您在使用我们产品及/或服务过程中的社交互动分享乐趣，与您认识的人分享购物体验，在经您同意的前提下，我们也可能对您联系人的姓名和电话号码进行加密收集，帮助您判断您的通讯录联系人是否同为我们的会员进而在去哪儿网为你们的交流建立联系，同时，会员可选择开启或关闭好友隐私权限决定自己是否可被其他会员通过手机号码搜索、联系,PC5,CR11#CR13
6、基于日历的服务：在您开启我们可读取/写入您日历的权限后，我们将收集您的日历信息用于向您提供预订产品/服务的相关记录及提醒,PC5,CR11#CR13
7、基于NFC近距离通讯的服务：在您开启NFC权限后，可以在移动支付时，应用使用NFC读取银行卡号，方便快捷输入,PC5,CR11#CR13
向您提供服务：我们使用您的个人数据完成并管理您的网上预订,PC5,CR11
答复您的问询和请求：我们向您提供客户服务，以便在您需要的时候提供帮助,PC5,CR11
日常运营：包括但不限于订单管理、客户验证、技术支持、网络维护、故障排除、内部行政事务及内部政策和程序、生成内部报告等,PC5,CR11
安全保障：为提高您使用产品和服务的安全性，我们可能使用您的信息用于身份验证、客户服务、安全防范、诈骗监测、保障用户人身安全等，以预防、发现、调查欺诈、危害安全、非法或违反与我们的协议、政策或规则、法律法规的行为，以保护您、其他用户、去哪儿及关联公司、合作方及社会公众的合法权益,PC5,CR11
（1）您的个人信息我们将保存至您账号注销之日后的三个月，除非基于本政策所述目的所必需期间和法律法规及监管规定的时限继续保存您的个人信息，超出期限后将对您的个人信息进行删除或匿名化处理,PC5,CR14
本隐私政策中涉及的个人敏感信息包括：个人财产类信息（包括银行帐号、口令信息、资产证明信息、借贷信息、交易和消费记录、虚拟财产信息）、个人健康医疗信息、个人生物识别信息（指纹、声纹、脸部图像、脸部视频）、个人身份信息（包括身份证、护照、台胞证、回乡证、军人证、驾驶证、户口簿、出生证明、外国人永久居留身份证、港澳台居民居住证、照片、婚姻证明、关系证明、在职证明、单位证明）、网络身份标识信息（包括账户名、邮箱地址及与前述有关的密码、口令、口令保护答案），以及其他信息（包括个人电话号码、婚史、行踪轨迹、住宿信息、精准定位信息、通话记录、录音录像、种族信息、宗教信息）,PC5,CR13#CR16
去哪儿隐私政策在此提醒您，您在使用去哪儿为您提供的产品及服务中所上传或发布的内容和信息可能会披露泄露您的个人敏感信息,PC5,CR16
（1）去哪儿非常重视信息安全，成立了专门的负责团队,PC5,CR15
我们努力为您提供信息保护，采取了合适的管理、技术以及物理安全措施，参照国内外信息安全标准及最佳实践建立了与业务发展相适应的信息安全保障体系，已获得PCI-DSS支付卡行业数据安全标准认证,PC5,CR15
（2）我们从数据的生命周期角度出发，在数据收集、存储、显示、处理、使用、销毁等各个环节建立了安全防护措施，根据信息敏感程度的级别采取不同的控制措施，包括但不限于访问控制、SSL/TLS加密传输、AES256bit或以上强度的加密算法进行加密存储等,PC5,CR15
（3）我们对可能接触到您信息的员工也采取了严格管理，可监控他们的操作情况，对于数据访问、内外部传输使用、脱敏、解密等重要操作建立了审批机制，并与上述员工签署保密协议等,PC5,CR15
在不幸发生个人信息安全事件后，我们会启动应急预案，同时按照法律法规的要求向您告知：安全事件的基本情况和可能的影响、我们已采取或将要采取的处置措施、您可自主防范和降低风险的建议、对您的补救措施等,PC5,CR17
事件相关情况我们将以推送通知等方式告知您，难以逐一告知个人信息主体时，我们会采取合理、有效的方式发布公告,PC5,CR17
需要您向我们提供微信或QQ昵称、头像，以为您持续稳定提供专属于登录用户的服务,PC5,CR11#CR13
为了向您提供使用共享单车的功能，我们需要申请使用您的蓝牙权限,PC5,CR11#CR13
我们需要申请使用您的蓝牙权限,PC5,CR13
1.1.6商户认证类功能,PC5,CR11
我们将对您个人中心的手机号码、身份证件、护照、港澳通行证等个人信息采取隐私处理，避免您设备被不当使用时所造成的信息泄露与丢失,PC5,CR13
4如产生个人信息泄露、毁损等风险，“航旅纵横”将通过推送通知的方式及时通知您，以便您尽快避免损失,PC5,CR17
2如产生个人信息泄露、毁损等风险，“航旅纵横”将通过推送通知的方式及时通知您，以便您尽快避免损失,PC5,CR17
如产生个人信息泄露、毁损等风险，“航旅纵横”将通过推送通知的方式及时通知您，以便您尽快避免损失,PC5,CR17
您手持身份证的照片,PC5,CR13
您通过本平台使用保险服务时，本平台会收集您的身份信息、车辆信息及订单信息,PC5,CR11#CR13
安全保障：通过用户个人信息了解服务程序的运行情况，进行身份验证、安全防范，提高服务安全等,PC5,CR11
诉讼时效期间内保存：为配合人民检察院、公安机关、国家安全机关侦查犯罪行为之需要，当用户自主注销账户，本平台将在刑法规定的犯罪追诉时效期间内，加密隔离存档用户个人信息,PC5,CR14
永久保存：如用户使用本平台服务的过程中，存在严重违反法律法规、平台服务协议等情形，用户的违法、违约记录及相应的平台信用记录，将被永久保存-,PC5,CR14
a）为您提供搜索、浏览功能,PC5,CR11
在您同意本政策后，为保障搜索、浏览功能的实现，我们会收集您在网页或APP输入的搜索关键字、您点击的页面或链接以便在智行平台的服务端向您返回相应的页面或结果,PC5,CR11#CR13
此外，我们也会收集您的日志信息及剪贴板内容,PC5,CR13
b）帮助您注册与管理智行账户,PC5,CR11
1、账户注册,PC5,CR11
注册时，您至少需提供手机号（用于接收短信验证码）用以创建智行账户,PC5,CR11#CR13
2、账户登录,PC5,CR11
请您注意，在您首次使用第三方账户登录智行平台（包括解绑第三方账户后的首次登录）的情形下，为确保符合法律法规的要求，保护您的账户安全，我们仍会要求您提供手机号，以验证您的真实身份,PC5,CR11#CR13
（1）为维护您的个人资料，提升您的服务体验，您可以选择提供性别、出生日期、地区信息,PC5,CR11#CR13
（2）为在使用智行平台的产品/服务时便捷地填写相关信息，您可以选择添加常用信息，包括出行人、联系人、地址信息、报销凭证信息等,PC5,CR11#CR13
另外在您输入文本时，我们可能会读取您的剪贴板，以实现粘贴等功能，请您注意如您将剪贴板内容直接粘贴到APP搜索栏，我们可能会将您粘贴的内容作为搜索条件回传至服务器,PC5,CR11#CR13
c）为您提供产品/服务信息的展示、推荐与推送,PC5,CR11
2、商业信息推送,PC5,CR11
为向您推荐您可能感兴趣的产品/服务信息，我们会通过站内信，或通过您提供的电子邮件地址、手机号、通信地址等向您发送商业信息，推送信息包括不限于最新的智行产品信息、促销信息等,PC5,CR11#CR12#CR13
d）为您提供收藏、关注与分享功能,PC5,CR11
e）为您提供下单与订单管理功能,PC5,CR11
在下单和订单管理过程中，我们可能会收集如下信息：,PC5,CR11
（2）您的联系人姓名、手机号,PC5,CR13
（3）您在使用智行平台的产品/服务过程中产生的订单信息,PC5,CR13
我们收集这些信息是为了帮助您确定交易、支付结算、获得通知、帮助您查询和管理订单信息，以及提供客服与售后服务,PC5,CR11
我们还会使用您的订单信息来判断您的交易是否存在异常，以保护您的交易安全,PC5,CR11#CR13
（1）当您预订境内外机票时，视不同的服务类型，您可能需要提供不同的信息类型,PC5,CR11
当您预订境内机票时，您至少需要提供乘客姓名、证件类型、证件号、手机号信息,PC5,CR11#CR13
当您预订境外机票时，您至少需要提供乘客姓名（含拼音）、性别、国籍、出生日期、证件类型、证件号、证件有效期以及联系人手机号信息，视产品不同还可能需要您提供联系人邮箱信息,PC5,CR11#CR13
部分机票需要您完成航司会员的验证/注册才能预订，在上述验证/注册页面，您至少需要提供您的邮箱、国籍、航司会员账号、航司会员等级信息,PC5,CR11#CR13
您也可以选择向我们提供乘客手机号以接收航班信息，或者提供航司会员卡号以获得里程累积服务,PC5,CR11#CR13
（2）当您预订境内火车票时，会视不同方式需要您提供不同的信息类别,PC5,CR11
您至少需要提供乘客姓名、证件类型、证件号、手机号信息、乘客类型,PC5,CR13
您还可以选择提供12306账号信息，享受积分兑票等增值服务,PC5,CR13
（3）当您预订酒店、民宿和客栈时，您至少需要提供入住人姓名、手机号信息,PC5,CR11#CR13
视产品不同可能还需要您提供证件号,PC5,CR13
您也可以选择向我们提供您的出生日期和性别信息以使用个别酒店会员服务,PC5,CR11#CR13
（4）当您预订景点门票、活动服务时，您至少需要提供出行人的姓名以及联系手机号，视产品不同可能还需要您提供联系人的邮箱、出行人的手机号、证件类型和证件号信息、证件有效期、签发地、国家/地区、国籍,PC5,CR11#CR13
（5）当您预订境内租车服务时，您至少需要提供驾驶员的姓名、手机号、证件类型、证件号信息,PC5,CR11#CR13
您也可以选择向我们提供出行航班号以获得航班延误车辆在一定时限内保留（以具体产品/服务页面提示的规则为准）的服务,PC5,CR11#CR13
（6）当您预订专车服务（包括境内接送机、境内接送站、境内打车、境内包车）时，视不同的服务类型，您可能需要提供不同的信息类型,PC5,CR11
当您预订境内打车服务时，您至少需要提供乘车人的手机号信息,PC5,CR11#CR13
当您预订境内接送机、接送站、包车服务时，您至少需要提供乘车人的姓名、手机号信息、航班号,PC5,CR11#CR13
您也可以选择向我们提供乘车人常用地址（家、公司等）、同行人电话以便司机与您联系或者更为便捷地提供服务,PC5,CR11#CR13
（7）当您预订汽车票、旅游专线时，您至少需要提供乘客姓名、证件类型、证件号、手机号信息、乘客类型,PC5,CR11#CR13
当您提供的证件类型为护照时，您还需要提供出生日期,PC5,CR13
（8）当您预订船票、游艇帆船、游船中任意一项服务时，您至少需要提供乘船人姓名、乘船人证件号、联系人手机号信息，视您选择产品不同可能还需要您提供船接驳的航班信息、带上船的车辆牌号、邮箱,PC5,CR11#CR13
（9）当您预订保险时，您至少需要提供被保人的姓名、证件类型、证件号，视您选择的不同险种可能还需要提供被保人国籍、出生日期、性别、被保人是否有社保、投保人国籍、投保人中英文姓名、投保人手机号、投保人邮箱、投保人证件类型、投保人证件号、投保人出生日期、投被保人关系、理赔对象联系手机号、理赔对象联系邮箱、理赔对象银行账户姓名、理赔对象银行账号、理赔对象银行开户行信息、承保航班,PC5,CR11#CR13
（10）当您使用金融产品/服务时，您至少需要向我们提供您的姓名、身份证号,PC5,CR11#CR13
（11）当您的出行人中包含未成年人时，我们需要您作为监护人或在取得监护人的同意下提供出行的未成年人的姓名、证件类型、证件号,PC5,CR11#CR13
f）帮助您完成支付和还款,PC5,CR11
您通过智行平台购买的产品需要进行支付结算时，视服务的不同，我们需要收集银行卡号、有效期、银行预留手机号、持卡人姓名、持卡人身份证件、卡验证码信息，以便于您的订单能够顺利完成支付,PC5,CR11#CR13
